ID, Label, Wikipedia
Q380386,"Vladimir Atlasov","Vladimir Atlasov"
Q380388,"Frik du Preez","Frik du Preez"
Q380418,"Johns Hopkins","Johns Hopkins"
Q380425,"Ahad Ha'am","Ahad Ha'am"
Q380453,"Dionysius II of Syracuse","Dionysius II of Syracuse"
Q380484,"David Packard","David Packard"
Q380506,"Aleksander Fredro","Aleksander Fredro"
Q380520,"Déodat Gratet de Dolomieu","Déodat Gratet de Dolomieu"
Q380634,"Pras","Pras"
Q380652,"Giles of Viterbo","Giles of Viterbo"
Q380659,"Per Borten","Per Borten"
Q380804,"Antonio de Nebrija","Antonio de Nebrija"
Q380818,"Kakinomoto no Hitomaro","Kakinomoto no Hitomaro"
Q380868,"Emilie of Saxony","Emilie of Saxony"
Q380887,"Harold Abrahams","Harold Abrahams"
Q380900,"Charles Ellis Schumer","Chuck Schumer"
Q380925,"Matthías Jochumsson","Matthías Jochumsson"
Q380956,"Melis Stoke","Melis Stoke"
Q381157,"Orrin Hatch","Orrin Hatch"
Q381234,"Luis García Berlanga","Luis García Berlanga"
Q381296,"Faiz Ahmad Faiz","Faiz Ahmad Faiz"
Q381297,"Deniz Baykal","Deniz Baykal"
Q381317,"Naum Vilenkin","Naum Ya. Vilenkin"
Q381326,"Jogesh Pati","Jogesh Pati"
Q381381,"William C. Durant","William C. Durant"
Q381433,"Viggo Brun","Viggo Brun"
Q381452,"Egil A. Wyller","Egil A. Wyller"
Q381561,"Anthony Wong","Anthony Wong (Hong Kong actor)"
Q381603,"Ronan Bennett","Ronan Bennett"
Q381656,"David Klass","David Klass"
Q381690,"John A. Costello","John A. Costello"
Q381710,"Symeon the New Theologian","Symeon the New Theologian"
Q381724,"Pierre Lescot","Pierre Lescot"
Q381728,"George Stubbs","George Stubbs"
Q381800,"Paul Adam","Paul Adam (French novelist)"
Q381817,"Norodom Ranariddh","Norodom Ranariddh"
Q381845,"Lee Jong-wook","Lee Jong-wook"
Q381953,"Ramón Menéndez Pidal","Ramón Menéndez Pidal"
Q382027,"Mangal Pandey","Mangal Pandey"
Q382057,"Eddie Tolan","Eddie Tolan"
Q382070,"René Mayer","René Mayer"
Q382077,"Mouloud Feraoun","Mouloud Feraoun"
Q382080,"Jack Starrett","Jack Starrett"
Q382090,"Yannis Markopoulos","Yannis Markopoulos"
Q382094,"Sam Jaeger","Sam Jaeger"
Q382130,"Béla Kerékjártó","Béla Kerékjártó"
Q382137,"Willy Claes","Willy Claes"
Q382167,"Jón Arason","Jón Arason"
Q382207,"John Tukey","John Tukey"
Q382266,"Ruben Studdard","Ruben Studdard"
Q382271,"Pavel Viskovatov","Pavel Viskovatov"
Q382346,"Arthur Louis Day","Arthur Louis Day"
Q382402,"Kōsaku Yosida","Kōsaku Yosida"
Q382487,"John Daly","John Daly (producer)"
Q382529,"Mark Sandrich","Mark Sandrich"
Q382550,"Thomas Keller","Thomas Keller"
Q382558,"Roscoe","Roscoe (rapper)"
Q382573,"André Michelin","André Michelin"
Q382656,"Jean-Pierre Vigier","Jean-Pierre Vigier"
Q382671,"Arthur Philemon Coleman","Arthur Philemon Coleman"
Q382677,"Kazuhide Uekusa","Kazuhide Uekusa"
Q382700,"Brett Dean","Brett Dean"
Q382739,"Philip M. Morse","Philip M. Morse"
Q382744,"Édouard Descamps","Édouard Descamps"
Q382755,"Gilberto Braga","Gilberto Braga"
Q382789,"Ernst Wiesner","Ernst Wiesner"
Q382919,"Manuel Ferraz de Campos Sales","Manuel Ferraz de Campos Sales"
Q383257,"Afif Safieh","Afif Safieh"
Q383327,"Qidi Wu","Wu Qidi"
Q383442,"Lima Barreto","Lima Barreto"
Q383455,"Afonso I of Kongo","Afonso I of Kongo"
Q383591,"Edwin Linkomies","Edwin Linkomies"
Q383708,"Joan-Lluís Lluís","Joan-Lluís Lluís"
Q384263,"Barlaam of Seminara","Barlaam of Seminara"
Q384428,"Michael Szilágyi","Michael Szilágyi"
Q384594,"Matilde Serao","Matilde Serao"
Q384766,"Robert Moffat","Robert Moffat (missionary)"
Q384860,"Serge Poliakoff","Serge Poliakoff"
Q384863,"Kōji Suzuki","Koji Suzuki"
Q385148,"Count Wirich Philipp von Daun","Wirich Philipp von Daun"
Q385207,"Lev Schnirelmann","Lev Schnirelmann"
Q385437,"Dominique Strauss-Kahn","Dominique Strauss-Kahn"
Q385482,"Vicente Segrelles","Vicente Segrelles"
Q385608,"Zara Levina","Zara Levina"
Q385650,"Super Cat","Super Cat"
Q385941,"William Zorach","William Zorach"
Q386059,"Hereward Carrington","Hereward Carrington"
Q386183,"Ōta Nampo","Ōta Nanpo"
Q386308,"Ōtomo no Yakamochi","Ōtomo no Yakamochi"
Q386438,"Françoise Giroud","Françoise Giroud"
Q386457,"Ōtsuki Fumihiko","Ōtsuki Fumihiko"
Q386488,"Phoebe Ephron","Phoebe Ephron"
Q386548,"Dionysius the Philosopher","Dionysios Skylosophos"
Q386551,"Jean Marc Gaspard Itard","Jean Marc Gaspard Itard"
Q386572,"Ralph Alger Bagnold","Ralph Alger Bagnold"
Q386877,"Rosario Gagliardi","Rosario Gagliardi"
Q387378,"Princess Maria Tenisheva","Princess Maria Tenisheva"
Q387412,"Iain Softley","Iain Softley"
Q387434,"Greg Wise","Greg Wise"
Q387493,"Juan José Suárez Coppel","Juan José Suárez Coppel"
Q388090,"Afro Basaldella","Afro Basaldella"
Q388259,"Liam Howlett","Liam Howlett"
Q388320,"Avishai Cohen","Avishai Cohen (bassist)"
Q388436,"Israel Gutman","Israel Gutman"
Q388711,"Gaspar Fagel","Gaspar Fagel"
Q388744,"Guillaume Gallienne","Guillaume Gallienne"
Q389042,"Şiir Eloğlu","Şiir Eloğlu"
Q389096,"Gavin Douglas","Gavin Douglas"
Q389233,"Jorge Manrique","Jorge Manrique"
Q389249,"Eugendus","Eugendus"
Q389461,"Afu-Ra","Afu-Ra"
Q389903,"Kulin","Ban Kulin"
Q389912,"William Eggleston","William Eggleston"
Q390795,"Roger Haight","Roger Haight"
Q391058,"Andrew Cavendish, 11th Duke of Devonshire","Andrew Cavendish, 11th Duke of Devonshire"
Q391182,"Charles Dufresne","Charles Dufresne"
Q391314,"Madge Bellamy","Madge Bellamy"
Q391501,"Karl Albert Agathon Benary","Agathon Benary"
Q391523,"Josefine Cronholm","Josefine Cronholm"
Q391536,"Carmen Ejogo","Carmen Ejogo"
Q391615,"Šime Đodan","Šime Đodan"
Q391944,"Matilda of Flanders","Matilda of Flanders"
Q392015,"Hiroyuki Agawa","Hiroyuki Agawa"
Q392104,"André Barsacq","André Barsacq"
Q392835,"Shah Waliullah","Shah Waliullah Dehlawi"
Q392845,"Šćepan Mali","Šćepan Mali"
Q393432,"Sulpitius the Pious","Sulpitius the Pious"
Q394006,"Algirdas Butkevičius","Algirdas Butkevičius"
Q394169,"Živko Topalović","Živko Topalović"
Q394423,"Agner Krarup Erlang","Agner Krarup Erlang"
Q394503,"Agnes Denes","Agnes Denes"
Q395124,"Agnès Soral","Agnès Soral"
Q395240,"Jan Hulsker","Jan Hulsker"
Q395511,"Agostina Belli","Agostina Belli"
Q395714,"Agostino Scilla","Agostino Scilla"
Q395722,"Agostino Steuco","Agostino Steuco"
Q396946,"Șerban Țițeica","Șerban Țițeica"
Q399018,"Agustina Bessa-Luís","Agustina Bessa-Luís"
Q399131,"Ubbo Emmius","Ubbo Emmius"
Q400294,"Ahitophel","Ahitophel"
Q400837,"Ahmed Chalabi","Ahmed Chalabi"
Q401023,"Ahmadou Kourouma","Ahmadou Kourouma"
Q401032,"Ahmadu Bello","Ahmadu Bello"
Q401088,"Ahmed Abdul-Malik","Ahmed Abdul-Malik"
Q401094,"Ahmed Abdullah","Ahmed Abdullah"
Q401226,"Ahmed Dogan","Ahmed Dogan"
Q401350,"Ahmed Kathrada","Ahmed Kathrada"
Q401491,"Ahmed Shawqi","Ahmed Shawqi"
Q401625,"Mulai Ahmed er Raisuni","Mulai Ahmed er Raisuni"
Q401861,"Florent-Jean de Vallière","Florent-Jean de Vallière"
Q402020,"Ahmet Şık","Ahmet Şık"
Q402274,"Johan Ludvig Heiberg","Johan Ludvig Heiberg (poet)"
Q403146,"Ai","Ai (poet)"
Q403279,"Werner von Urslingen","Werner von Urslingen"
Q403528,"Khalid al-Azm","Khalid al-Azm"
Q403740,"Mustafa Khalil","Mostafa Khalil"
Q403851,"Aida Stucki","Aida Stucki"
Q403863,"Yasuaki Aida","Yasuaki Aida"
Q404213,"Aryabhata II","Aryabhata II"
Q404779,"David Miller","David Miller (philosopher)"
Q405234,"Takiji Kobayashi","Takiji Kobayashi"
Q405594,"Aimery Picaud","Aymeric Picaud"
Q405702,"Aimé Bonpland","Aimé Bonpland"
Q405707,"Aimé Duval","Aimé Duval"
Q406589,"Hellmuth Hauser","Hellmuth Hauser"
Q406597,"Hans Ulrich Franck","Hans Ulrich Franck"
Q406742,"Gene Tunney","Gene Tunney"
Q409259,"Airto Moreira","Airto Moreira"
Q416794,"Akbar Ganji","Akbar Ganji"
Q418729,"Akira Jimbo","Akira Jimbo"
Q418983,"Akira Tonomura","Akira Tonomura"
Q419112,"Qian Xuantong","Qian Xuantong"
Q420452,"Dirck van Santvoort","Dirck van Santvoort"
Q421478,"Aksel Berg","Aksel Berg"
Q421581,"Akshaye Khanna","Akshaye Khanna"
Q421675,"Louis Le Prince","Louis Le Prince"
Q421765,"Jacques-Christophe Valmont de Bomare","Jacques-Christophe Valmont de Bomare"
Q422668,"Carl Roesner","Carl Roesner"
Q422916,"Franco Ventriglia","Franco Ventriglia"
Q423557,"Abdullah ibn Masud","Abdullah ibn Masud"
Q423597,"Armistead Maupin","Armistead Maupin"
Q423600,"`Abd Allah ibn `Abbas","Abd Allah ibn Abbas"
Q424173,"Yasushi Akutagawa","Yasushi Akutagawa"
Q425644,"I. L. Peretz","I. L. Peretz"
Q425701,"Gerard de Korte","Gerard de Korte"
Q426001,"Franz Hasil","Franz Hasil"
Q426297,"Maciej Słomczyński","Maciej Słomczyński"
Q426323,"Frank Finn","Frank Finn"
Q426439,"Claude Giraud","Claude Giraud"
Q426590,"David Samuel Margoliouth","David Samuel Margoliouth"
Q426682,"James Williams","James Williams (musician)"
Q426776,"Peder Hansen Resen","Peder Hansen Resen"
Q426979,"Luís Miguel Cintra","Luís Miguel Cintra"
Q427035,"Tom Harrell","Tom Harrell"
Q427037,"Guðbrandur Vigfússon","Guðbrandur Vigfússon"
Q427214,"Sergei Lyapunov","Sergei Lyapunov"
Q427388,"Tom Ewell","Tom Ewell"
Q427447,"Caroline Stam","Caroline Stam"
Q427485,"Carlo Carfagna","Carlo Carfagna"
Q427727,"Andreas Biermann","Andreas Biermann"
Q427767,"Alice James","Alice James"
Q427878,"Alexandra","Alexandra (singer)"
Q427884,"Keziah Jones","Keziah Jones"
Q428160,"Jean Van Hamme","Jean Van Hamme"
Q428260,"Pierre Mignot","Pierre Mignot"
Q428289,"William Winstanley","William Winstanley"
Q428347,"Jóhann Jóhannsson","Jóhann Jóhannsson"
Q428451,"Robert de Bonnières","Robert de Bonnières"
Q428638,"Giuseppe Bossi","Giuseppe Bossi"
Q428694,"Boetius of Dacia","Boetius of Dacia"
Q429024,"Pamela Bach","Pamela Bach"
Q429060,"Ferdinand Leopold, Count of Hohenzollern-Sigmaringen","Ferdinand Leopold, Count of Hohenzollern-Sigmaringen"
Q429147,"Valery Gavrilin","Valery Gavrilin"
Q429210,"Henry I of Jawor","Henry I of Jawor"
Q429298,"Giovanni Calabria","Giovanni Calabria"
Q429348,"Jimmie Davis","Jimmie Davis"
Q429496,"Khaemwaset","Khaemwaset (20th dynasty)"
Q429632,"Christian Tobias Damm","Christian Tobias Damm"
Q429858,"W. W. Rouse Ball","W. W. Rouse Ball"
Q429918,"Marc Bleuse","Marc Bleuse"
Q430016,"Nicole Courcel","Nicole Courcel"
Q430443,"Fernando Wood","Fernando Wood"
Q430763,"Jimmy Bryant","Jimmy Bryant"
Q430765,"Roger Caillois","Roger Caillois"
Q430849,"Joie Lee","Joie Lee"
Q431025,"Kirill Kondrashin","Kirill Kondrashin"
Q431085,"Daniel Ellsberg","Daniel Ellsberg"
Q431121,"Prince Amedeo, Duke of Aosta","Prince Amedeo, Duke of Aosta"
Q431143,"Božena Benešová","Božena Benešová"
Q431191,"Nick Cassavetes","Nick Cassavetes"
Q431213,"Maria Barbal","Maria Barbal"
Q431279,"Jóanes Nielsen","Jóanes Nielsen"
Q431435,"Pernille Fischer Christensen","Pernille Fischer Christensen"
Q431591,"Neko Case","Neko Case"
Q431611,"Ernest Haller","Ernest Haller"
Q431614,"Catherine Booth","Catherine Booth"
Q431705,"Lilla Cabot Perry","Lilla Cabot Perry"
Q431841,"Jenny Runacre","Jenny Runacre"
Q432019,"Nicole Stéphane","Nicole Stéphane"
Q432129,"Viktor Rydberg","Viktor Rydberg"
Q432189,"William Wales","William Wales (astronomer)"
Q432239,"Pedro Lemebel","Pedro Lemebel"
Q432274,"Robert L. Carroll","Robert L. Carroll"
Q432316,"Donald Sinden","Donald Sinden"
Q432713,"Françoise Pollet","Françoise Pollet"
Q432714,"Leela Majumdar","Leela Majumdar"
Q432727,"Marie Eleonore of Cleves","Marie Eleonore of Cleves"
Q432732,"Gail Zappa","Gail Zappa"
Q432780,"Hend Sabri","Hend Sabry"
Q432826,"Saturnino Herrán","Saturnino Herrán"
Q432856,"Saul Steinberg","Saul Steinberg"
Q432870,"Jackie Leven","Jackie Leven"
Q432874,"Joram Lindenstrauss","Joram Lindenstrauss"
Q432890,"Oliver Hart","Oliver Hart (economist)"
Q432919,"Maxwell Anderson","Maxwell Anderson"
Q432938,"Reynaldo Hahn","Reynaldo Hahn"
Q433015,"Thomas Holliday Hicks","Thomas Holliday Hicks"
Q433021,"Marija Leiko","Marija Leiko"
Q433041,"Ineta Ziemele","Ineta Ziemele"
Q433093,"Jane Marcet","Jane Marcet"
Q433255,"Kaoru Mori","Kaoru Mori"
Q433273,"Carol Kaye","Carol Kaye"
Q433399,"Eleonore Juliane of Brandenburg-Ansbach","Margravine Eleonore Juliane of Brandenburg-Ansbach"
Q433442,"Bonnie Dobson","Bonnie Dobson"
Q433452,"Meletius of Antioch","Meletius of Antioch"
Q433458,"Gaius Julius Civilis","Gaius Julius Civilis"
Q433474,"Jean-Joseph Fiocco","Jean-Joseph Fiocco"
Q433487,"Nettie Stevens","Nettie Stevens"
Q433499,"Pádraic Delaney","Pádraic Delaney"
Q433513,"Peter Krause","Peter Krause"
Q433520,"Ted Levine","Ted Levine"
Q433615,"Indalecio Prieto","Indalecio Prieto"
Q433709,"Jarmila Novotná","Jarmila Novotná"
Q433722,"Mahulena Bočanová","Mahulena Bočanová"
Q433725,"Gilbert Trausch","Gilbert Trausch"
Q433818,"Johan Laidoner","Johan Laidoner"
Q433852,"Ephippus of Olynthus","Ephippus of Olynthus"
Q433903,"Claudio Gora","Claudio Gora"
Q433942,"Lydia Chukovskaya","Lydia Chukovskaya"
Q433979,"Philippe Garrel","Philippe Garrel"
Q433989,"Nat Finkelstein","Nat Finkelstein"
Q434033,"Paloma Baeza","Paloma Baeza"
Q434056,"Anna Branting","Anna Branting"
Q434095,"Javier Tusell","Javier Tusell"
Q434113,"Bengt Strömgren","Bengt Strömgren"
Q434138,"Rachel Pollack","Rachel Pollack"
Q434160,"E. P. Thompson","E. P. Thompson"
Q434183,"Ellen Meiksins Wood","Ellen Meiksins Wood"
Q434207,"Tian Han","Tian Han"
Q434219,"Ulla Trenter","Ulla Trenter"
Q434272,"David Shore","David Shore"
Q434313,"Giulia Rubini","Giulia Rubini"
Q434328,"Leopold Godowsky","Leopold Godowsky"
Q434334,"Ellen Fairclough","Ellen Fairclough"
Q434346,"Victor Cousin","Victor Cousin"
Q434435,"Soha Ali Khan","Soha Ali Khan"
Q434451,"Ebba Witt-Brattström","Ebba Witt-Brattström"
Q434452,"Giovanni Maria Benzoni","Giovanni Maria Benzoni"
Q434500,"Lainie Kazan","Lainie Kazan"
Q434507,"William Lutley Sclater","William Lutley Sclater"
Q434512,"Crystal Gayle","Crystal Gayle"
Q434541,"Catherine-Dominique de Pérignon","Catherine-Dominique de Pérignon"
Q434567,"Chariton","Chariton"
Q434571,"Philippe Ariès","Philippe Ariès"
Q434597,"Juan Ruiz","Juan Ruiz"
Q434601,"Franz Schmidt","Franz Schmidt"
Q434610,"Henry Cowell","Henry Cowell"
Q434620,"Margherita Occhiena","Margherita Occhiena"
Q434639,"Marie Chouinard","Marie Chouinard"
Q434641,"Henri Michel","Henri Michel"
Q434648,"Harmon Northrop Morse","Harmon Northrop Morse"
Q434680,"Nava Semel","Nava Semel"
Q434729,"Ruud Kuijer","Ruud Kuijer"
Q434763,"Neil Flynn","Neil Flynn"
Q434786,"Arnaldo Forlani","Arnaldo Forlani"
Q434826,"Duke Maximilian Joseph in Bavaria","Duke Maximilian Joseph in Bavaria"
Q434828,"Michael Harrington","Michael Harrington"
Q434855,"Anne-Marie Albiach","Anne-Marie Albiach"
Q434878,"Thea Gill","Thea Gill"
Q434917,"Marie Victoire de Noailles","Marie Victoire de Noailles"
Q434972,"Pierre Monteux","Pierre Monteux"
Q435032,"Alison Bechdel","Alison Bechdel"
Q435062,"Toshiko Tamura","Toshiko Tamura"
Q435085,"Takako Takahashi","Takako Takahashi"
Q435088,"Marie Glory","Marie Glory"
Q435125,"Frédéric Godefroy","Frédéric Godefroy"
Q435135,"Mary Rodgers","Mary Rodgers"
Q435149,"Germaine Richier","Germaine Richier"
Q435197,"Ruth Shady","Ruth Shady"
Q435209,"Siri von Essen","Siri von Essen"
Q435214,"Remedios Amaya","Remedios Amaya"
Q435220,"Proculus","Proculus (jurist)"
Q435402,"Sylvie Germain","Sylvie Germain"
Q435411,"Marilyn Strathern","Marilyn Strathern"
Q435441,"John Stuart","John Stuart (actor)"
Q435468,"Jonathan Hyde","Jonathan Hyde"
Q435509,"Raymond Loewy","Raymond Loewy"
Q435523,"Regina Resnik","Regina Resnik"
Q435532,"Mae Clarke","Mae Clarke"
Q435537,"William Darwin Fox","William Darwin Fox"
Q435547,"Andreas Osiander","Andreas Osiander"
Q435552,"Lightnin' Hopkins","Lightnin' Hopkins"
Q435584,"Samuil Marshak","Samuil Marshak"
Q435669,"Janet Margolin","Janet Margolin"
Q435674,"Antoine de Jussieu","Antoine de Jussieu"
Q435679,"Juice Newton","Juice Newton"
Q435681,"Ben Folds","Ben Folds"
Q435717,"Laima Andrikienė","Laima Andrikienė"
Q435744,"Florian Schneider","Florian Schneider"
Q435763,"Anna Bonaiuto","Anna Bonaiuto"
Q435786,"Andrew Latimer","Andrew Latimer"
Q435805,"Kira Muratova","Kira Muratova"
Q435856,"Angelo Francesco Lavagnino","Angelo Francesco Lavagnino"
Q435982,"Sharon Isbin","Sharon Isbin"
Q435994,"Alexander I of Moldavia","Alexander I of Moldavia"
